recording_id,clip_idx,path,start,end,label_id,split,label_name,dataset
Motorboat_52__23_07_13_H3_lancha3_interf,1,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,15.0,45.0,2,train,Motorboat,shipsear
Motorboat_52__23_07_13_H3_lancha3_interf,2,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,30.0,60.0,2,train,Motorboat,shipsear
Motorboat_52__23_07_13_H3_lancha3_interf,3,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,45.0,75.0,2,train,Motorboat,shipsear
Motorboat_52__23_07_13_H3_lancha3_interf,4,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,60.0,90.0,2,train,Motorboat,shipsear
Motorboat_52__23_07_13_H3_lancha3_interf,5,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,75.0,105.0,2,train,Motorboat,shipsear
Motorboat_52__23_07_13_H3_lancha3_interf,6,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,90.0,120.0,2,train,Motorboat,shipsear
Motorboat_52__23_07_13_H3_lancha3_interf,7,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,94.0,124.0,2,train,Motorboat,shipsear
Motorboat_70__23_07_13_H2_yatePeq,0,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_70__23_07_13_H2_yatePeq,1,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,15.0,45.0,2,train,Motorboat,shipsear
Motorboat_70__23_07_13_H2_yatePeq,2,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,30.0,60.0,2,train,Motorboat,shipsear
Motorboat_70__23_07_13_H2_yatePeq,3,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,45.0,75.0,2,train,Motorboat,shipsear
Motorboat_70__23_07_13_H2_yatePeq,4,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,60.0,90.0,2,train,Motorboat,shipsear
Motorboat_70__23_07_13_H2_yatePeq,5,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,75.0,105.0,2,train,Motorboat,shipsear
Motorboat_70__23_07_13_H2_yatePeq,6,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,84.398054,114.398054,2,train,Motorboat,shipsear
Motorboat_72__23_07_13_H3_lancha2,0,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_72__23_07_13_H3_lancha2,1,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,15.0,45.0,2,train,Motorboat,shipsear
Motorboat_72__23_07_13_H3_lancha2,2,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,30.0,60.0,2,train,Motorboat,shipsear
Motorboat_72__23_07_13_H3_lancha2,3,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,45.0,75.0,2,train,Motorboat,shipsear
Motorboat_72__23_07_13_H3_lancha2,4,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,60.0,90.0,2,train,Motorboat,shipsear
Motorboat_72__23_07_13_H3_lancha2,5,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,75.0,105.0,2,train,Motorboat,shipsear
Motorboat_72__23_07_13_H3_lancha2,6,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,90.0,120.0,2,train,Motorboat,shipsear
Motorboat_72__23_07_13_H3_lancha2,7,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,93.602496,123.602496,2,train,Motorboat,shipsear
Motorboat_77__23_07_13_H3_Planeadora,0,/datasets/audio/shipsear/train/Motorboat_77__23_07_13_H3_Planeadora.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_77__23_07_13_H3_Planeadora,1,/datasets/audio/shipsear/train/Motorboat_77__23_07_13_H3_Planeadora.wav,15.0,45.0,2,train,Motorboat,shipsear
Motorboat_77__23_07_13_H3_Planeadora,2,/datasets/audio/shipsear/train/Motorboat_77__23_07_13_H3_Planeadora.wav,30.0,60.0,2,train,Motorboat,shipsear
Motorboat_77__23_07_13_H3_Planeadora,3,/datasets/audio/shipsear/train/Motorboat_77__23_07_13_H3_Planeadora.wav,45.0,75.0,2,train,Motorboat,shipsear
Motorboat_77__23_07_13_H3_Planeadora,4,/datasets/audio/shipsear/train/Motorboat_77__23_07_13_H3_Planeadora.wav,60.0,90.0,2,train,Motorboat,shipsear
Motorboat_77__23_07_13_H3_Planeadora,5,/datasets/audio/shipsear/train/Motorboat_77__23_07_13_H3_Planeadora.wav,62.044431,92.044431,2,train,Motorboat,shipsear
Motorboat_79__23_07_13_H3_zodiac,0,/datasets/audio/shipsear/train/Motorboat_79__23_07_13_H3_zodiac.wav,0.0,30.0,2,train,Motorboat,shipsear
Motorboat_79__23_07_13_H3_zodiac,1,/datasets/audio/shipsear/train/Motorboat_79__23_07_13_H3_zodiac.wav,15.0,45.0,2,train,Motorboat,shipsear
Motorboat_79__23_07_13_H3_zodiac,2,/datasets/audio/shipsear/train/Motorboat_79__23_07_13_H3_zodiac.wav,30.0,60.0,2,train,Motorboat,shipsear
Motorboat_79__23_07_13_H3_zodiac,3,/datasets/audio/shipsear/train/Motorboat_79__23_07_13_H3_zodiac.wav,45.0,75.0,2,train,Motorboat,shipsear
Motorboat_79__23_07_13_H3_zodiac,4,/datasets/audio/shipsear/train/Motorboat_79__23_07_13_H3_zodiac.wav,60.0,90.0,2,train,Motorboat,shipsear
Motorboat_79__23_07_13_H3_zodiac,5,/datasets/audio/shipsear/train/Motorboat_79__23_07_13_H3_zodiac.wav,69.933933,99.933933,2,train,Motorboat,shipsear
Musselboat_47__23_07_13_H2_bateero2,0,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,0.0,30.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,1,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,15.0,45.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,2,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,30.0,60.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,3,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,45.0,75.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,4,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,60.0,90.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,5,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,75.0,105.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,6,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,90.0,120.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,7,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,105.0,135.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,8,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,120.0,150.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,9,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,135.0,165.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,10,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,150.0,180.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,11,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,165.0,195.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,12,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,180.0,210.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,13,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,195.0,225.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,14,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,210.0,240.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,15,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,225.0,255.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,16,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,240.0,270.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,17,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,255.0,285.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,18,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,270.0,300.0,3,train,Mussel boat,shipsear
Musselboat_47__23_07_13_H2_bateero2,19,/datasets/audio/shipsear/train/Musselboat_47__23_07_13_H2_bateero2.wav,284.079209,314.079209,3,train,Mussel boat,shipsear
Musselboat_48__23_07_13_H3_bateero3_interf,0,/datasets/audio/shipsear/train/Musselboat_48__23_07_13_H3_bateero3_interf.wav,0.0,30.0,3,train,Mussel boat,shipsear
Musselboat_48__23_07_13_H3_bateero3_interf,1,/datasets/audio/shipsear/train/Musselboat_48__23_07_13_H3_bateero3_interf.wav,15.0,45.0,3,train,Mussel boat,shipsear
Musselboat_48__23_07_13_H3_bateero3_interf,2,/datasets/audio/shipsear/train/Musselboat_48__23_07_13_H3_bateero3_interf.wav,30.0,60.0,3,train,Mussel boat,shipsear
Musselboat_48__23_07_13_H3_bateero3_interf,3,/datasets/audio/shipsear/train/Musselboat_48__23_07_13_H3_bateero3_interf.wav,45.0,75.0,3,train,Mussel boat,shipsear
Musselboat_48__23_07_13_H3_bateero3_interf,4,/datasets/audio/shipsear/train/Musselboat_48__23_07_13_H3_bateero3_interf.wav,53.0,83.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,0,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,0.0,30.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,1,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,15.0,45.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,2,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,30.0,60.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,3,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,45.0,75.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,4,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,60.0,90.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,5,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,75.0,105.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,6,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,90.0,120.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,7,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,105.0,135.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,8,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,120.0,150.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,9,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,135.0,165.0,3,train,Mussel boat,shipsear
Musselboat_49__23_07_13_H1_bateero4,10,/datasets/audio/shipsear/train/Musselboat_49__23_07_13_H1_bateero4.wav,137.0,167.0,3,train,Mussel boat,shipsear
Naturalambientnoise_81__25_09_13_H3_corriente,0,/datasets/audio/shipsear/train/Naturalambientnoise_81__25_09_13_H3_corriente.wav,0.0,30.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_81__25_09_13_H3_corriente,1,/datasets/audio/shipsear/train/Naturalambientnoise_81__25_09_13_H3_corriente.wav,15.0,45.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_81__25_09_13_H3_corriente,2,/datasets/audio/shipsear/train/Naturalambientnoise_81__25_09_13_H3_corriente.wav,30.0,60.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_81__25_09_13_H3_corriente,3,/datasets/audio/shipsear/train/Naturalambientnoise_81__25_09_13_H3_corriente.wav,45.0,75.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_81__25_09_13_H3_corriente,4,/datasets/audio/shipsear/train/Naturalambientnoise_81__25_09_13_H3_corriente.wav,60.0,90.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_81__25_09_13_H3_corriente,5,/datasets/audio/shipsear/train/Naturalambientnoise_81__25_09_13_H3_corriente.wav,75.0,105.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_81__25_09_13_H3_corriente,6,/datasets/audio/shipsear/train/Naturalambientnoise_81__25_09_13_H3_corriente.wav,90.0,120.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_81__25_09_13_H3_corriente,7,/datasets/audio/shipsear/train/Naturalambientnoise_81__25_09_13_H3_corriente.wav,90.004551,120.004551,4,train,Natural ambient noise,shipsear
Naturalambientnoise_85__E__1L,0,/datasets/audio/shipsear/train/Naturalambientnoise_85__E__1L.wav,0.0,30.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_85__E__1L,1,/datasets/audio/shipsear/train/Naturalambientnoise_85__E__1L.wav,15.0,45.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_85__E__1L,2,/datasets/audio/shipsear/train/Naturalambientnoise_85__E__1L.wav,30.0,60.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_85__E__1L,3,/datasets/audio/shipsear/train/Naturalambientnoise_85__E__1L.wav,45.0,75.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_85__E__1L,4,/datasets/audio/shipsear/train/Naturalambientnoise_85__E__1L.wav,55.091213,85.091213,4,train,Natural ambient noise,shipsear
Naturalambientnoise_88__E__4L,0,/datasets/audio/shipsear/train/Naturalambientnoise_88__E__4L.wav,0.0,30.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_88__E__4L,1,/datasets/audio/shipsear/train/Naturalambientnoise_88__E__4L.wav,15.0,45.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_88__E__4L,2,/datasets/audio/shipsear/train/Naturalambientnoise_88__E__4L.wav,30.0,60.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_88__E__4L,3,/datasets/audio/shipsear/train/Naturalambientnoise_88__E__4L.wav,45.0,75.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_88__E__4L,4,/datasets/audio/shipsear/train/Naturalambientnoise_88__E__4L.wav,60.0,90.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_88__E__4L,5,/datasets/audio/shipsear/train/Naturalambientnoise_88__E__4L.wav,63.943964,93.943964,4,train,Natural ambient noise,shipsear
Naturalambientnoise_91__E__7H_N,0,/datasets/audio/shipsear/train/Naturalambientnoise_91__E__7H_N.wav,0.0,30.0,4,train,Natural ambient noise,shipsear
Naturalambientnoise_91__E__7H_N,1,/datasets/audio/shipsear/train/Naturalambientnoise_91__E__7H_N.wav,4.785205,34.785205,4,train,Natural ambient noise,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,0,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,0.0,30.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,1,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,15.0,45.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,2,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,30.0,60.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,3,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,45.0,75.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,4,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,60.0,90.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,5,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,75.0,105.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,6,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,90.0,120.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,7,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,105.0,135.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,8,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,120.0,150.0,5,train,Ocean liner,shipsear
Oceanliner_16__10_07_13_mscOpera_InicioSalida,9,/datasets/audio/shipsear/train/Oceanliner_16__10_07_13_mscOpera_InicioSalida.wav,133.225604,163.225604,5,train,Ocean liner,shipsear
Oceanliner_23__19_07_13_adventure_parado,0,/datasets/audio/shipsear/train/Oceanliner_23__19_07_13_adventure_parado.wav,0.0,30.0,5,train,Ocean liner,shipsear
Oceanliner_24__19_07_13_adventureFrenando_duda,0,/datasets/audio/shipsear/train/Oceanliner_24__19_07_13_adventureFrenando_duda.wav,0.0,30.0,5,train,Ocean liner,shipsear
Oceanliner_24__19_07_13_adventureFrenando_duda,1,/datasets/audio/shipsear/train/Oceanliner_24__19_07_13_adventureFrenando_duda.wav,12.701274,42.701274,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,0,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,0.0,30.0,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,1,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,15.0,45.0,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,2,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,30.0,60.0,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,3,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,45.0,75.0,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,4,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,60.0,90.0,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,5,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,75.0,105.0,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,6,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,90.0,120.0,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,7,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,105.0,135.0,5,train,Ocean liner,shipsear
Oceanliner_25__19_07_13_adventureOfTheSea_llegando,8,/datasets/audio/shipsear/train/Oceanliner_25__19_07_13_adventureOfTheSea_llegando.wav,110.647305,140.647305,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,0,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,0.0,30.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,1,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,15.0,45.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,2,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,30.0,60.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,3,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,45.0,75.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,4,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,60.0,90.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,5,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,75.0,105.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,6,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,90.0,120.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,7,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,105.0,135.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,8,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,120.0,150.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,9,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,135.0,165.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,10,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,150.0,180.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,11,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,165.0,195.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,12,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,180.0,210.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,13,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,195.0,225.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,14,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,210.0,240.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,15,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,225.0,255.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,16,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,240.0,270.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,17,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,255.0,285.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,18,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,270.0,300.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,19,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,285.0,315.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,20,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,300.0,330.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,21,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,315.0,345.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,22,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,330.0,360.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,23,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,345.0,375.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,24,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,360.0,390.0,5,train,Ocean liner,shipsear
Oceanliner_69__23_07_13_H2_costaVoyager,25,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,370.674157,400.674157,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,0,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,0.0,30.0,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,1,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,15.0,45.0,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,2,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,30.0,60.0,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,3,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,45.0,75.0,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,4,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,60.0,90.0,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,5,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,75.0,105.0,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,6,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,90.0,120.0,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,7,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,105.0,135.0,5,train,Ocean liner,shipsear
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,8,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,105.436777,135.436777,5,train,Ocean liner,shipsear
Passengers_10__10_07_13_marDeOnza_Sale,0,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,0.0,30.0,6,train,Passengers,shipsear
Passengers_10__10_07_13_marDeOnza_Sale,1,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,15.0,45.0,6,train,Passengers,shipsear
Passengers_10__10_07_13_marDeOnza_Sale,2,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,30.0,60.0,6,train,Passengers,shipsear
