recording_id,clip_idx,path,start,end,label_id,split,label_name,dataset,stft_path,mel_path,demon_path
Fishboat_74__23_07_13_H3_pesqSaladinoPrimero,8,/datasets/audio/shipsear/train/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero.wav,115.956138,145.956138,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero_c8.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero_c8.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_74__23_07_13_H3_pesqSaladinoPrimero_c8.png
Fishboat_76__23_07_13_H3_pesquero2,0,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,0.0,30.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c0.png
Fishboat_76__23_07_13_H3_pesquero2,1,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,15.0,45.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c1.png
Fishboat_76__23_07_13_H3_pesquero2,2,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,30.0,60.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c2.png
Fishboat_76__23_07_13_H3_pesquero2,3,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,45.0,75.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c3.png
Fishboat_76__23_07_13_H3_pesquero2,4,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,60.0,90.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c4.png
Fishboat_76__23_07_13_H3_pesquero2,5,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,75.0,105.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c5.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c5.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c5.png
Fishboat_76__23_07_13_H3_pesquero2,6,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,90.0,120.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c6.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c6.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c6.png
Fishboat_76__23_07_13_H3_pesquero2,7,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,105.0,135.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c7.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c7.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c7.png
Fishboat_76__23_07_13_H3_pesquero2,8,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,120.0,150.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c8.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c8.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c8.png
Fishboat_76__23_07_13_H3_pesquero2,9,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,135.0,165.0,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c9.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c9.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c9.png
Fishboat_76__23_07_13_H3_pesquero2,10,/datasets/audio/shipsear/train/Fishboat_76__23_07_13_H3_pesquero2.wav,147.514241,177.514241,1,train,Fishboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c10.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c10.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/1/Fishboat_76__23_07_13_H3_pesquero2_c10.png
Motorboat_27__19_07_13_Lancha2,0,/datasets/audio/shipsear/train/Motorboat_27__19_07_13_Lancha2.wav,0.0,30.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_27__19_07_13_Lancha2_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_27__19_07_13_Lancha2_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_27__19_07_13_Lancha2_c0.png
Motorboat_27__19_07_13_Lancha2,1,/datasets/audio/shipsear/train/Motorboat_27__19_07_13_Lancha2.wav,0.691546,30.691546,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_27__19_07_13_Lancha2_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_27__19_07_13_Lancha2_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_27__19_07_13_Lancha2_c1.png
Motorboat_33__19_07_13_lanchaDuda_Sale,0,/datasets/audio/shipsear/train/Motorboat_33__19_07_13_lanchaDuda_Sale.wav,0.0,30.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_33__19_07_13_lanchaDuda_Sale_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_33__19_07_13_lanchaDuda_Sale_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_33__19_07_13_lanchaDuda_Sale_c0.png
Motorboat_33__19_07_13_lanchaDuda_Sale,1,/datasets/audio/shipsear/train/Motorboat_33__19_07_13_lanchaDuda_Sale.wav,7.415899,37.415899,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_33__19_07_13_lanchaDuda_Sale_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_33__19_07_13_lanchaDuda_Sale_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_33__19_07_13_lanchaDuda_Sale_c1.png
Motorboat_39__19_07_13_lanchaMotora_Entra,0,/datasets/audio/shipsear/train/Motorboat_39__19_07_13_lanchaMotora_Entra.wav,0.0,30.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c0.png
Motorboat_39__19_07_13_lanchaMotora_Entra,1,/datasets/audio/shipsear/train/Motorboat_39__19_07_13_lanchaMotora_Entra.wav,15.0,45.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c1.png
Motorboat_39__19_07_13_lanchaMotora_Entra,2,/datasets/audio/shipsear/train/Motorboat_39__19_07_13_lanchaMotora_Entra.wav,30.0,60.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c2.png
Motorboat_39__19_07_13_lanchaMotora_Entra,3,/datasets/audio/shipsear/train/Motorboat_39__19_07_13_lanchaMotora_Entra.wav,43.957921,73.957921,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_39__19_07_13_lanchaMotora_Entra_c3.png
Motorboat_45__19_07_13_yate_Sale,0,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,0.0,30.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c0.png
Motorboat_45__19_07_13_yate_Sale,1,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,15.0,45.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c1.png
Motorboat_45__19_07_13_yate_Sale,2,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,30.0,60.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c2.png
Motorboat_45__19_07_13_yate_Sale,3,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,45.0,75.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c3.png
Motorboat_45__19_07_13_yate_Sale,4,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,60.0,90.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c4.png
Motorboat_45__19_07_13_yate_Sale,5,/datasets/audio/shipsear/train/Motorboat_45__19_07_13_yate_Sale.wav,62.655137,92.655137,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c5.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c5.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_45__19_07_13_yate_Sale_c5.png
Motorboat_50__23_07_13_H3_lancha1,0,/datasets/audio/shipsear/train/Motorboat_50__23_07_13_H3_lancha1.wav,0.0,30.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c0.png
Motorboat_50__23_07_13_H3_lancha1,1,/datasets/audio/shipsear/train/Motorboat_50__23_07_13_H3_lancha1.wav,15.0,45.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c1.png
Motorboat_50__23_07_13_H3_lancha1,2,/datasets/audio/shipsear/train/Motorboat_50__23_07_13_H3_lancha1.wav,30.0,60.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c2.png
Motorboat_50__23_07_13_H3_lancha1,3,/datasets/audio/shipsear/train/Motorboat_50__23_07_13_H3_lancha1.wav,34.0,64.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_50__23_07_13_H3_lancha1_c3.png
Motorboat_52__23_07_13_H3_lancha3_interf,0,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,0.0,30.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c0.png
Motorboat_52__23_07_13_H3_lancha3_interf,1,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,15.0,45.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c1.png
Motorboat_52__23_07_13_H3_lancha3_interf,2,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,30.0,60.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c2.png
Motorboat_52__23_07_13_H3_lancha3_interf,3,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,45.0,75.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c3.png
Motorboat_52__23_07_13_H3_lancha3_interf,4,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,60.0,90.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c4.png
Motorboat_52__23_07_13_H3_lancha3_interf,5,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,75.0,105.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c5.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c5.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c5.png
Motorboat_52__23_07_13_H3_lancha3_interf,6,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,90.0,120.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c6.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c6.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c6.png
Motorboat_52__23_07_13_H3_lancha3_interf,7,/datasets/audio/shipsear/train/Motorboat_52__23_07_13_H3_lancha3_interf.wav,94.0,124.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c7.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c7.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_52__23_07_13_H3_lancha3_interf_c7.png
Motorboat_70__23_07_13_H2_yatePeq,0,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,0.0,30.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c0.png
Motorboat_70__23_07_13_H2_yatePeq,1,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,15.0,45.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c1.png
Motorboat_70__23_07_13_H2_yatePeq,2,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,30.0,60.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c2.png
Motorboat_70__23_07_13_H2_yatePeq,3,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,45.0,75.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c3.png
Motorboat_70__23_07_13_H2_yatePeq,4,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,60.0,90.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c4.png
Motorboat_70__23_07_13_H2_yatePeq,5,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,75.0,105.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c5.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c5.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c5.png
Motorboat_70__23_07_13_H2_yatePeq,6,/datasets/audio/shipsear/train/Motorboat_70__23_07_13_H2_yatePeq.wav,84.398054,114.398054,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c6.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c6.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_70__23_07_13_H2_yatePeq_c6.png
Motorboat_72__23_07_13_H3_lancha2,0,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,0.0,30.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c0.png
Motorboat_72__23_07_13_H3_lancha2,1,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,15.0,45.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c1.png
Motorboat_72__23_07_13_H3_lancha2,2,/datasets/audio/shipsear/train/Motorboat_72__23_07_13_H3_lancha2.wav,30.0,60.0,2,train,Motorboat,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/2/Motorboat_72__23_07_13_H3_lancha2_c2.png
