recording_id,clip_idx,path,start,end,label_id,split,label_name,dataset
2_201,6,/datasets/audio/deepship/test/2/2_201.wav,90.0,120.0,2,test,Oil tanker,deepship
2_201,7,/datasets/audio/deepship/test/2/2_201.wav,105.0,135.0,2,test,Oil tanker,deepship
2_201,8,/datasets/audio/deepship/test/2/2_201.wav,120.0,150.0,2,test,Oil tanker,deepship
2_201,9,/datasets/audio/deepship/test/2/2_201.wav,135.0,165.0,2,test,Oil tanker,deepship
2_201,10,/datasets/audio/deepship/test/2/2_201.wav,150.0,180.0,2,test,Oil tanker,deepship
2_201,11,/datasets/audio/deepship/test/2/2_201.wav,165.0,195.0,2,test,Oil tanker,deepship
2_201,12,/datasets/audio/deepship/test/2/2_201.wav,180.0,210.0,2,test,Oil tanker,deepship
2_201,13,/datasets/audio/deepship/test/2/2_201.wav,195.0,225.0,2,test,Oil tanker,deepship
2_201,14,/datasets/audio/deepship/test/2/2_201.wav,210.0,240.0,2,test,Oil tanker,deepship
2_201,15,/datasets/audio/deepship/test/2/2_201.wav,225.0,255.0,2,test,Oil tanker,deepship
2_201,16,/datasets/audio/deepship/test/2/2_201.wav,240.0,270.0,2,test,Oil tanker,deepship
2_201,17,/datasets/audio/deepship/test/2/2_201.wav,255.0,285.0,2,test,Oil tanker,deepship
2_201,18,/datasets/audio/deepship/test/2/2_201.wav,270.0,300.0,2,test,Oil tanker,deepship
2_201,19,/datasets/audio/deepship/test/2/2_201.wav,285.0,315.0,2,test,Oil tanker,deepship
2_201,20,/datasets/audio/deepship/test/2/2_201.wav,300.0,330.0,2,test,Oil tanker,deepship
2_201,21,/datasets/audio/deepship/test/2/2_201.wav,315.0,345.0,2,test,Oil tanker,deepship
2_201,22,/datasets/audio/deepship/test/2/2_201.wav,330.0,360.0,2,test,Oil tanker,deepship
2_201,23,/datasets/audio/deepship/test/2/2_201.wav,340.0,370.0,2,test,Oil tanker,deepship
2_205,0,/datasets/audio/deepship/test/2/2_205.wav,0.0,30.0,2,test,Oil tanker,deepship
2_205,1,/datasets/audio/deepship/test/2/2_205.wav,15.0,45.0,2,test,Oil tanker,deepship
2_205,2,/datasets/audio/deepship/test/2/2_205.wav,30.0,60.0,2,test,Oil tanker,deepship
2_205,3,/datasets/audio/deepship/test/2/2_205.wav,45.0,75.0,2,test,Oil tanker,deepship
2_205,4,/datasets/audio/deepship/test/2/2_205.wav,60.0,90.0,2,test,Oil tanker,deepship
2_205,5,/datasets/audio/deepship/test/2/2_205.wav,75.0,105.0,2,test,Oil tanker,deepship
2_205,6,/datasets/audio/deepship/test/2/2_205.wav,90.0,120.0,2,test,Oil tanker,deepship
2_205,7,/datasets/audio/deepship/test/2/2_205.wav,105.0,135.0,2,test,Oil tanker,deepship
2_205,8,/datasets/audio/deepship/test/2/2_205.wav,120.0,150.0,2,test,Oil tanker,deepship
2_205,9,/datasets/audio/deepship/test/2/2_205.wav,135.0,165.0,2,test,Oil tanker,deepship
2_205,10,/datasets/audio/deepship/test/2/2_205.wav,150.0,180.0,2,test,Oil tanker,deepship
2_205,11,/datasets/audio/deepship/test/2/2_205.wav,165.0,195.0,2,test,Oil tanker,deepship
2_205,12,/datasets/audio/deepship/test/2/2_205.wav,180.0,210.0,2,test,Oil tanker,deepship
2_205,13,/datasets/audio/deepship/test/2/2_205.wav,195.0,225.0,2,test,Oil tanker,deepship
2_205,14,/datasets/audio/deepship/test/2/2_205.wav,210.0,240.0,2,test,Oil tanker,deepship
2_205,15,/datasets/audio/deepship/test/2/2_205.wav,225.0,255.0,2,test,Oil tanker,deepship
2_205,16,/datasets/audio/deepship/test/2/2_205.wav,240.0,270.0,2,test,Oil tanker,deepship
2_205,17,/datasets/audio/deepship/test/2/2_205.wav,255.0,285.0,2,test,Oil tanker,deepship
2_205,18,/datasets/audio/deepship/test/2/2_205.wav,270.0,300.0,2,test,Oil tanker,deepship
2_205,19,/datasets/audio/deepship/test/2/2_205.wav,285.0,315.0,2,test,Oil tanker,deepship
2_205,20,/datasets/audio/deepship/test/2/2_205.wav,286.0,316.0,2,test,Oil tanker,deepship
2_213,0,/datasets/audio/deepship/test/2/2_213.wav,0.0,30.0,2,test,Oil tanker,deepship
2_213,1,/datasets/audio/deepship/test/2/2_213.wav,15.0,45.0,2,test,Oil tanker,deepship
2_213,2,/datasets/audio/deepship/test/2/2_213.wav,30.0,60.0,2,test,Oil tanker,deepship
2_213,3,/datasets/audio/deepship/test/2/2_213.wav,45.0,75.0,2,test,Oil tanker,deepship
2_213,4,/datasets/audio/deepship/test/2/2_213.wav,60.0,90.0,2,test,Oil tanker,deepship
2_213,5,/datasets/audio/deepship/test/2/2_213.wav,75.0,105.0,2,test,Oil tanker,deepship
2_213,6,/datasets/audio/deepship/test/2/2_213.wav,90.0,120.0,2,test,Oil tanker,deepship
2_213,7,/datasets/audio/deepship/test/2/2_213.wav,105.0,135.0,2,test,Oil tanker,deepship
2_213,8,/datasets/audio/deepship/test/2/2_213.wav,110.0,140.0,2,test,Oil tanker,deepship
2_217,0,/datasets/audio/deepship/test/2/2_217.wav,0.0,30.0,2,test,Oil tanker,deepship
2_217,1,/datasets/audio/deepship/test/2/2_217.wav,15.0,45.0,2,test,Oil tanker,deepship
2_217,2,/datasets/audio/deepship/test/2/2_217.wav,30.0,60.0,2,test,Oil tanker,deepship
2_217,3,/datasets/audio/deepship/test/2/2_217.wav,45.0,75.0,2,test,Oil tanker,deepship
2_217,4,/datasets/audio/deepship/test/2/2_217.wav,60.0,90.0,2,test,Oil tanker,deepship
2_217,5,/datasets/audio/deepship/test/2/2_217.wav,75.0,105.0,2,test,Oil tanker,deepship
2_217,6,/datasets/audio/deepship/test/2/2_217.wav,90.0,120.0,2,test,Oil tanker,deepship
2_217,7,/datasets/audio/deepship/test/2/2_217.wav,105.0,135.0,2,test,Oil tanker,deepship
2_217,8,/datasets/audio/deepship/test/2/2_217.wav,120.0,150.0,2,test,Oil tanker,deepship
2_217,9,/datasets/audio/deepship/test/2/2_217.wav,135.0,165.0,2,test,Oil tanker,deepship
2_217,10,/datasets/audio/deepship/test/2/2_217.wav,150.0,180.0,2,test,Oil tanker,deepship
2_217,11,/datasets/audio/deepship/test/2/2_217.wav,165.0,195.0,2,test,Oil tanker,deepship
2_217,12,/datasets/audio/deepship/test/2/2_217.wav,180.0,210.0,2,test,Oil tanker,deepship
2_217,13,/datasets/audio/deepship/test/2/2_217.wav,195.0,225.0,2,test,Oil tanker,deepship
2_217,14,/datasets/audio/deepship/test/2/2_217.wav,210.0,240.0,2,test,Oil tanker,deepship
2_217,15,/datasets/audio/deepship/test/2/2_217.wav,225.0,255.0,2,test,Oil tanker,deepship
2_217,16,/datasets/audio/deepship/test/2/2_217.wav,240.0,270.0,2,test,Oil tanker,deepship
2_217,17,/datasets/audio/deepship/test/2/2_217.wav,255.0,285.0,2,test,Oil tanker,deepship
2_217,18,/datasets/audio/deepship/test/2/2_217.wav,270.0,300.0,2,test,Oil tanker,deepship
2_217,19,/datasets/audio/deepship/test/2/2_217.wav,285.0,315.0,2,test,Oil tanker,deepship
2_217,20,/datasets/audio/deepship/test/2/2_217.wav,300.0,330.0,2,test,Oil tanker,deepship
2_217,21,/datasets/audio/deepship/test/2/2_217.wav,315.0,345.0,2,test,Oil tanker,deepship
2_217,22,/datasets/audio/deepship/test/2/2_217.wav,321.0,351.0,2,test,Oil tanker,deepship
2_22,0,/datasets/audio/deepship/test/2/2_22.wav,0.0,30.0,2,test,Oil tanker,deepship
2_22,1,/datasets/audio/deepship/test/2/2_22.wav,15.0,45.0,2,test,Oil tanker,deepship
2_22,2,/datasets/audio/deepship/test/2/2_22.wav,30.0,60.0,2,test,Oil tanker,deepship
2_22,3,/datasets/audio/deepship/test/2/2_22.wav,45.0,75.0,2,test,Oil tanker,deepship
2_22,4,/datasets/audio/deepship/test/2/2_22.wav,60.0,90.0,2,test,Oil tanker,deepship
2_22,5,/datasets/audio/deepship/test/2/2_22.wav,75.0,105.0,2,test,Oil tanker,deepship
2_22,6,/datasets/audio/deepship/test/2/2_22.wav,90.0,120.0,2,test,Oil tanker,deepship
2_22,7,/datasets/audio/deepship/test/2/2_22.wav,105.0,135.0,2,test,Oil tanker,deepship
2_22,8,/datasets/audio/deepship/test/2/2_22.wav,120.0,150.0,2,test,Oil tanker,deepship
2_22,9,/datasets/audio/deepship/test/2/2_22.wav,135.0,165.0,2,test,Oil tanker,deepship
2_22,10,/datasets/audio/deepship/test/2/2_22.wav,150.0,180.0,2,test,Oil tanker,deepship
2_22,11,/datasets/audio/deepship/test/2/2_22.wav,165.0,195.0,2,test,Oil tanker,deepship
2_22,12,/datasets/audio/deepship/test/2/2_22.wav,180.0,210.0,2,test,Oil tanker,deepship
2_22,13,/datasets/audio/deepship/test/2/2_22.wav,195.0,225.0,2,test,Oil tanker,deepship
2_22,14,/datasets/audio/deepship/test/2/2_22.wav,210.0,240.0,2,test,Oil tanker,deepship
2_22,15,/datasets/audio/deepship/test/2/2_22.wav,225.0,255.0,2,test,Oil tanker,deepship
2_22,16,/datasets/audio/deepship/test/2/2_22.wav,240.0,270.0,2,test,Oil tanker,deepship
2_22,17,/datasets/audio/deepship/test/2/2_22.wav,255.0,285.0,2,test,Oil tanker,deepship
2_22,18,/datasets/audio/deepship/test/2/2_22.wav,270.0,300.0,2,test,Oil tanker,deepship
2_22,19,/datasets/audio/deepship/test/2/2_22.wav,285.0,315.0,2,test,Oil tanker,deepship
2_22,20,/datasets/audio/deepship/test/2/2_22.wav,300.0,330.0,2,test,Oil tanker,deepship
2_22,21,/datasets/audio/deepship/test/2/2_22.wav,315.0,345.0,2,test,Oil tanker,deepship
2_22,22,/datasets/audio/deepship/test/2/2_22.wav,330.0,360.0,2,test,Oil tanker,deepship
2_22,23,/datasets/audio/deepship/test/2/2_22.wav,345.0,375.0,2,test,Oil tanker,deepship
2_22,24,/datasets/audio/deepship/test/2/2_22.wav,360.0,390.0,2,test,Oil tanker,deepship
2_22,25,/datasets/audio/deepship/test/2/2_22.wav,375.0,405.0,2,test,Oil tanker,deepship
2_228,0,/datasets/audio/deepship/test/2/2_228.wav,0.0,30.0,2,test,Oil tanker,deepship
2_228,1,/datasets/audio/deepship/test/2/2_228.wav,15.0,45.0,2,test,Oil tanker,deepship
2_228,2,/datasets/audio/deepship/test/2/2_228.wav,30.0,60.0,2,test,Oil tanker,deepship
2_228,3,/datasets/audio/deepship/test/2/2_228.wav,45.0,75.0,2,test,Oil tanker,deepship
2_228,4,/datasets/audio/deepship/test/2/2_228.wav,60.0,90.0,2,test,Oil tanker,deepship
2_228,5,/datasets/audio/deepship/test/2/2_228.wav,75.0,105.0,2,test,Oil tanker,deepship
2_228,6,/datasets/audio/deepship/test/2/2_228.wav,90.0,120.0,2,test,Oil tanker,deepship
2_228,7,/datasets/audio/deepship/test/2/2_228.wav,105.0,135.0,2,test,Oil tanker,deepship
2_228,8,/datasets/audio/deepship/test/2/2_228.wav,120.0,150.0,2,test,Oil tanker,deepship
2_228,9,/datasets/audio/deepship/test/2/2_228.wav,135.0,165.0,2,test,Oil tanker,deepship
2_228,10,/datasets/audio/deepship/test/2/2_228.wav,150.0,180.0,2,test,Oil tanker,deepship
2_228,11,/datasets/audio/deepship/test/2/2_228.wav,165.0,195.0,2,test,Oil tanker,deepship
2_228,12,/datasets/audio/deepship/test/2/2_228.wav,180.0,210.0,2,test,Oil tanker,deepship
2_228,13,/datasets/audio/deepship/test/2/2_228.wav,195.0,225.0,2,test,Oil tanker,deepship
2_228,14,/datasets/audio/deepship/test/2/2_228.wav,210.0,240.0,2,test,Oil tanker,deepship
2_228,15,/datasets/audio/deepship/test/2/2_228.wav,225.0,255.0,2,test,Oil tanker,deepship
2_228,16,/datasets/audio/deepship/test/2/2_228.wav,240.0,270.0,2,test,Oil tanker,deepship
2_228,17,/datasets/audio/deepship/test/2/2_228.wav,255.0,285.0,2,test,Oil tanker,deepship
2_228,18,/datasets/audio/deepship/test/2/2_228.wav,270.0,300.0,2,test,Oil tanker,deepship
2_228,19,/datasets/audio/deepship/test/2/2_228.wav,285.0,315.0,2,test,Oil tanker,deepship
2_228,20,/datasets/audio/deepship/test/2/2_228.wav,300.0,330.0,2,test,Oil tanker,deepship
2_228,21,/datasets/audio/deepship/test/2/2_228.wav,315.0,345.0,2,test,Oil tanker,deepship
2_228,22,/datasets/audio/deepship/test/2/2_228.wav,321.0,351.0,2,test,Oil tanker,deepship
2_233,0,/datasets/audio/deepship/test/2/2_233.wav,0.0,30.0,2,test,Oil tanker,deepship
2_25,0,/datasets/audio/deepship/test/2/2_25.wav,0.0,30.0,2,test,Oil tanker,deepship
2_25,1,/datasets/audio/deepship/test/2/2_25.wav,15.0,45.0,2,test,Oil tanker,deepship
2_25,2,/datasets/audio/deepship/test/2/2_25.wav,30.0,60.0,2,test,Oil tanker,deepship
2_25,3,/datasets/audio/deepship/test/2/2_25.wav,45.0,75.0,2,test,Oil tanker,deepship
2_25,4,/datasets/audio/deepship/test/2/2_25.wav,60.0,90.0,2,test,Oil tanker,deepship
2_25,5,/datasets/audio/deepship/test/2/2_25.wav,75.0,105.0,2,test,Oil tanker,deepship
2_25,6,/datasets/audio/deepship/test/2/2_25.wav,90.0,120.0,2,test,Oil tanker,deepship
2_25,7,/datasets/audio/deepship/test/2/2_25.wav,105.0,135.0,2,test,Oil tanker,deepship
2_25,8,/datasets/audio/deepship/test/2/2_25.wav,120.0,150.0,2,test,Oil tanker,deepship
2_25,9,/datasets/audio/deepship/test/2/2_25.wav,135.0,165.0,2,test,Oil tanker,deepship
2_25,10,/datasets/audio/deepship/test/2/2_25.wav,150.0,180.0,2,test,Oil tanker,deepship
2_25,11,/datasets/audio/deepship/test/2/2_25.wav,165.0,195.0,2,test,Oil tanker,deepship
2_25,12,/datasets/audio/deepship/test/2/2_25.wav,180.0,210.0,2,test,Oil tanker,deepship
2_25,13,/datasets/audio/deepship/test/2/2_25.wav,195.0,225.0,2,test,Oil tanker,deepship
2_25,14,/datasets/audio/deepship/test/2/2_25.wav,210.0,240.0,2,test,Oil tanker,deepship
2_25,15,/datasets/audio/deepship/test/2/2_25.wav,225.0,255.0,2,test,Oil tanker,deepship
2_25,16,/datasets/audio/deepship/test/2/2_25.wav,240.0,270.0,2,test,Oil tanker,deepship
2_25,17,/datasets/audio/deepship/test/2/2_25.wav,255.0,285.0,2,test,Oil tanker,deepship
2_25,18,/datasets/audio/deepship/test/2/2_25.wav,270.0,300.0,2,test,Oil tanker,deepship
2_25,19,/datasets/audio/deepship/test/2/2_25.wav,285.0,315.0,2,test,Oil tanker,deepship
2_25,20,/datasets/audio/deepship/test/2/2_25.wav,300.0,330.0,2,test,Oil tanker,deepship
2_25,21,/datasets/audio/deepship/test/2/2_25.wav,315.0,345.0,2,test,Oil tanker,deepship
2_25,22,/datasets/audio/deepship/test/2/2_25.wav,330.0,360.0,2,test,Oil tanker,deepship
2_25,23,/datasets/audio/deepship/test/2/2_25.wav,345.0,375.0,2,test,Oil tanker,deepship
2_25,24,/datasets/audio/deepship/test/2/2_25.wav,360.0,390.0,2,test,Oil tanker,deepship
2_25,25,/datasets/audio/deepship/test/2/2_25.wav,375.0,405.0,2,test,Oil tanker,deepship
2_25,26,/datasets/audio/deepship/test/2/2_25.wav,390.0,420.0,2,test,Oil tanker,deepship
2_25,27,/datasets/audio/deepship/test/2/2_25.wav,405.0,435.0,2,test,Oil tanker,deepship
2_25,28,/datasets/audio/deepship/test/2/2_25.wav,420.0,450.0,2,test,Oil tanker,deepship
2_25,29,/datasets/audio/deepship/test/2/2_25.wav,435.0,465.0,2,test,Oil tanker,deepship
2_25,30,/datasets/audio/deepship/test/2/2_25.wav,450.0,480.0,2,test,Oil tanker,deepship
2_25,31,/datasets/audio/deepship/test/2/2_25.wav,465.0,495.0,2,test,Oil tanker,deepship
2_25,32,/datasets/audio/deepship/test/2/2_25.wav,480.0,510.0,2,test,Oil tanker,deepship
2_25,33,/datasets/audio/deepship/test/2/2_25.wav,483.0,513.0,2,test,Oil tanker,deepship
2_28,0,/datasets/audio/deepship/test/2/2_28.wav,0.0,30.0,2,test,Oil tanker,deepship
2_28,1,/datasets/audio/deepship/test/2/2_28.wav,15.0,45.0,2,test,Oil tanker,deepship
2_28,2,/datasets/audio/deepship/test/2/2_28.wav,30.0,60.0,2,test,Oil tanker,deepship
2_28,3,/datasets/audio/deepship/test/2/2_28.wav,45.0,75.0,2,test,Oil tanker,deepship
2_28,4,/datasets/audio/deepship/test/2/2_28.wav,60.0,90.0,2,test,Oil tanker,deepship
2_28,5,/datasets/audio/deepship/test/2/2_28.wav,75.0,105.0,2,test,Oil tanker,deepship
2_28,6,/datasets/audio/deepship/test/2/2_28.wav,90.0,120.0,2,test,Oil tanker,deepship
2_28,7,/datasets/audio/deepship/test/2/2_28.wav,105.0,135.0,2,test,Oil tanker,deepship
2_28,8,/datasets/audio/deepship/test/2/2_28.wav,120.0,150.0,2,test,Oil tanker,deepship
2_28,9,/datasets/audio/deepship/test/2/2_28.wav,135.0,165.0,2,test,Oil tanker,deepship
2_28,10,/datasets/audio/deepship/test/2/2_28.wav,150.0,180.0,2,test,Oil tanker,deepship
2_28,11,/datasets/audio/deepship/test/2/2_28.wav,165.0,195.0,2,test,Oil tanker,deepship
2_28,12,/datasets/audio/deepship/test/2/2_28.wav,180.0,210.0,2,test,Oil tanker,deepship
2_28,13,/datasets/audio/deepship/test/2/2_28.wav,195.0,225.0,2,test,Oil tanker,deepship
2_28,14,/datasets/audio/deepship/test/2/2_28.wav,210.0,240.0,2,test,Oil tanker,deepship
2_28,15,/datasets/audio/deepship/test/2/2_28.wav,225.0,255.0,2,test,Oil tanker,deepship
2_28,16,/datasets/audio/deepship/test/2/2_28.wav,240.0,270.0,2,test,Oil tanker,deepship
2_28,17,/datasets/audio/deepship/test/2/2_28.wav,255.0,285.0,2,test,Oil tanker,deepship
2_28,18,/datasets/audio/deepship/test/2/2_28.wav,270.0,300.0,2,test,Oil tanker,deepship
2_28,19,/datasets/audio/deepship/test/2/2_28.wav,285.0,315.0,2,test,Oil tanker,deepship
2_28,20,/datasets/audio/deepship/test/2/2_28.wav,300.0,330.0,2,test,Oil tanker,deepship
2_28,21,/datasets/audio/deepship/test/2/2_28.wav,315.0,345.0,2,test,Oil tanker,deepship
2_28,22,/datasets/audio/deepship/test/2/2_28.wav,330.0,360.0,2,test,Oil tanker,deepship
2_28,23,/datasets/audio/deepship/test/2/2_28.wav,345.0,375.0,2,test,Oil tanker,deepship
2_28,24,/datasets/audio/deepship/test/2/2_28.wav,360.0,390.0,2,test,Oil tanker,deepship
2_3,0,/datasets/audio/deepship/test/2/2_3.wav,0.0,30.0,2,test,Oil tanker,deepship
2_3,1,/datasets/audio/deepship/test/2/2_3.wav,15.0,45.0,2,test,Oil tanker,deepship
2_3,2,/datasets/audio/deepship/test/2/2_3.wav,30.0,60.0,2,test,Oil tanker,deepship
2_3,3,/datasets/audio/deepship/test/2/2_3.wav,45.0,75.0,2,test,Oil tanker,deepship
2_3,4,/datasets/audio/deepship/test/2/2_3.wav,60.0,90.0,2,test,Oil tanker,deepship
2_3,5,/datasets/audio/deepship/test/2/2_3.wav,75.0,105.0,2,test,Oil tanker,deepship
2_3,6,/datasets/audio/deepship/test/2/2_3.wav,90.0,120.0,2,test,Oil tanker,deepship
2_3,7,/datasets/audio/deepship/test/2/2_3.wav,105.0,135.0,2,test,Oil tanker,deepship
2_3,8,/datasets/audio/deepship/test/2/2_3.wav,120.0,150.0,2,test,Oil tanker,deepship
2_3,9,/datasets/audio/deepship/test/2/2_3.wav,135.0,165.0,2,test,Oil tanker,deepship
2_3,10,/datasets/audio/deepship/test/2/2_3.wav,150.0,180.0,2,test,Oil tanker,deepship
2_3,11,/datasets/audio/deepship/test/2/2_3.wav,165.0,195.0,2,test,Oil tanker,deepship
2_3,12,/datasets/audio/deepship/test/2/2_3.wav,180.0,210.0,2,test,Oil tanker,deepship
2_3,13,/datasets/audio/deepship/test/2/2_3.wav,195.0,225.0,2,test,Oil tanker,deepship
2_3,14,/datasets/audio/deepship/test/2/2_3.wav,210.0,240.0,2,test,Oil tanker,deepship
2_3,15,/datasets/audio/deepship/test/2/2_3.wav,225.0,255.0,2,test,Oil tanker,deepship
2_3,16,/datasets/audio/deepship/test/2/2_3.wav,240.0,270.0,2,test,Oil tanker,deepship
2_3,17,/datasets/audio/deepship/test/2/2_3.wav,255.0,285.0,2,test,Oil tanker,deepship
2_3,18,/datasets/audio/deepship/test/2/2_3.wav,270.0,300.0,2,test,Oil tanker,deepship
2_3,19,/datasets/audio/deepship/test/2/2_3.wav,285.0,315.0,2,test,Oil tanker,deepship
2_3,20,/datasets/audio/deepship/test/2/2_3.wav,300.0,330.0,2,test,Oil tanker,deepship
2_3,21,/datasets/audio/deepship/test/2/2_3.wav,315.0,345.0,2,test,Oil tanker,deepship
2_3,22,/datasets/audio/deepship/test/2/2_3.wav,330.0,360.0,2,test,Oil tanker,deepship
2_3,23,/datasets/audio/deepship/test/2/2_3.wav,345.0,375.0,2,test,Oil tanker,deepship
2_3,24,/datasets/audio/deepship/test/2/2_3.wav,353.0,383.0,2,test,Oil tanker,deepship
2_35,0,/datasets/audio/deepship/test/2/2_35.wav,0.0,30.0,2,test,Oil tanker,deepship
2_37,0,/datasets/audio/deepship/test/2/2_37.wav,0.0,30.0,2,test,Oil tanker,deepship
2_37,1,/datasets/audio/deepship/test/2/2_37.wav,15.0,45.0,2,test,Oil tanker,deepship
2_37,2,/datasets/audio/deepship/test/2/2_37.wav,30.0,60.0,2,test,Oil tanker,deepship
2_37,3,/datasets/audio/deepship/test/2/2_37.wav,45.0,75.0,2,test,Oil tanker,deepship
2_37,4,/datasets/audio/deepship/test/2/2_37.wav,60.0,90.0,2,test,Oil tanker,deepship
2_37,5,/datasets/audio/deepship/test/2/2_37.wav,75.0,105.0,2,test,Oil tanker,deepship
2_37,6,/datasets/audio/deepship/test/2/2_37.wav,90.0,120.0,2,test,Oil tanker,deepship
2_37,7,/datasets/audio/deepship/test/2/2_37.wav,105.0,135.0,2,test,Oil tanker,deepship
2_37,8,/datasets/audio/deepship/test/2/2_37.wav,120.0,150.0,2,test,Oil tanker,deepship
2_37,9,/datasets/audio/deepship/test/2/2_37.wav,135.0,165.0,2,test,Oil tanker,deepship
2_37,10,/datasets/audio/deepship/test/2/2_37.wav,150.0,180.0,2,test,Oil tanker,deepship
2_37,11,/datasets/audio/deepship/test/2/2_37.wav,165.0,195.0,2,test,Oil tanker,deepship
2_37,12,/datasets/audio/deepship/test/2/2_37.wav,180.0,210.0,2,test,Oil tanker,deepship
2_37,13,/datasets/audio/deepship/test/2/2_37.wav,195.0,225.0,2,test,Oil tanker,deepship
2_37,14,/datasets/audio/deepship/test/2/2_37.wav,208.0,238.0,2,test,Oil tanker,deepship
2_4,0,/datasets/audio/deepship/test/2/2_4.wav,0.0,30.0,2,test,Oil tanker,deepship
2_4,1,/datasets/audio/deepship/test/2/2_4.wav,15.0,45.0,2,test,Oil tanker,deepship
2_4,2,/datasets/audio/deepship/test/2/2_4.wav,30.0,60.0,2,test,Oil tanker,deepship
2_4,3,/datasets/audio/deepship/test/2/2_4.wav,45.0,75.0,2,test,Oil tanker,deepship
2_4,4,/datasets/audio/deepship/test/2/2_4.wav,60.0,90.0,2,test,Oil tanker,deepship
2_4,5,/datasets/audio/deepship/test/2/2_4.wav,75.0,105.0,2,test,Oil tanker,deepship
2_4,6,/datasets/audio/deepship/test/2/2_4.wav,90.0,120.0,2,test,Oil tanker,deepship
2_4,7,/datasets/audio/deepship/test/2/2_4.wav,105.0,135.0,2,test,Oil tanker,deepship
2_4,8,/datasets/audio/deepship/test/2/2_4.wav,120.0,150.0,2,test,Oil tanker,deepship
2_4,9,/datasets/audio/deepship/test/2/2_4.wav,135.0,165.0,2,test,Oil tanker,deepship
2_4,10,/datasets/audio/deepship/test/2/2_4.wav,150.0,180.0,2,test,Oil tanker,deepship
2_4,11,/datasets/audio/deepship/test/2/2_4.wav,165.0,195.0,2,test,Oil tanker,deepship
2_4,12,/datasets/audio/deepship/test/2/2_4.wav,180.0,210.0,2,test,Oil tanker,deepship
2_4,13,/datasets/audio/deepship/test/2/2_4.wav,195.0,225.0,2,test,Oil tanker,deepship
2_4,14,/datasets/audio/deepship/test/2/2_4.wav,210.0,240.0,2,test,Oil tanker,deepship
2_4,15,/datasets/audio/deepship/test/2/2_4.wav,225.0,255.0,2,test,Oil tanker,deepship
2_4,16,/datasets/audio/deepship/test/2/2_4.wav,240.0,270.0,2,test,Oil tanker,deepship
2_4,17,/datasets/audio/deepship/test/2/2_4.wav,247.0,277.0,2,test,Oil tanker,deepship
2_46,0,/datasets/audio/deepship/test/2/2_46.wav,0.0,30.0,2,test,Oil tanker,deepship
2_46,1,/datasets/audio/deepship/test/2/2_46.wav,15.0,45.0,2,test,Oil tanker,deepship
2_46,2,/datasets/audio/deepship/test/2/2_46.wav,30.0,60.0,2,test,Oil tanker,deepship
2_46,3,/datasets/audio/deepship/test/2/2_46.wav,45.0,75.0,2,test,Oil tanker,deepship
2_46,4,/datasets/audio/deepship/test/2/2_46.wav,60.0,90.0,2,test,Oil tanker,deepship
2_46,5,/datasets/audio/deepship/test/2/2_46.wav,75.0,105.0,2,test,Oil tanker,deepship
2_46,6,/datasets/audio/deepship/test/2/2_46.wav,90.0,120.0,2,test,Oil tanker,deepship
2_46,7,/datasets/audio/deepship/test/2/2_46.wav,105.0,135.0,2,test,Oil tanker,deepship
2_46,8,/datasets/audio/deepship/test/2/2_46.wav,120.0,150.0,2,test,Oil tanker,deepship
2_46,9,/datasets/audio/deepship/test/2/2_46.wav,135.0,165.0,2,test,Oil tanker,deepship
2_46,10,/datasets/audio/deepship/test/2/2_46.wav,150.0,180.0,2,test,Oil tanker,deepship
2_46,11,/datasets/audio/deepship/test/2/2_46.wav,165.0,195.0,2,test,Oil tanker,deepship
2_46,12,/datasets/audio/deepship/test/2/2_46.wav,180.0,210.0,2,test,Oil tanker,deepship
2_46,13,/datasets/audio/deepship/test/2/2_46.wav,195.0,225.0,2,test,Oil tanker,deepship
2_46,14,/datasets/audio/deepship/test/2/2_46.wav,210.0,240.0,2,test,Oil tanker,deepship
2_46,15,/datasets/audio/deepship/test/2/2_46.wav,225.0,255.0,2,test,Oil tanker,deepship
2_46,16,/datasets/audio/deepship/test/2/2_46.wav,240.0,270.0,2,test,Oil tanker,deepship
2_46,17,/datasets/audio/deepship/test/2/2_46.wav,255.0,285.0,2,test,Oil tanker,deepship
2_46,18,/datasets/audio/deepship/test/2/2_46.wav,270.0,300.0,2,test,Oil tanker,deepship
2_46,19,/datasets/audio/deepship/test/2/2_46.wav,285.0,315.0,2,test,Oil tanker,deepship
2_46,20,/datasets/audio/deepship/test/2/2_46.wav,300.0,330.0,2,test,Oil tanker,deepship
2_46,21,/datasets/audio/deepship/test/2/2_46.wav,315.0,345.0,2,test,Oil tanker,deepship
2_46,22,/datasets/audio/deepship/test/2/2_46.wav,316.0,346.0,2,test,Oil tanker,deepship
2_58,0,/datasets/audio/deepship/test/2/2_58.wav,0.0,30.0,2,test,Oil tanker,deepship
2_58,1,/datasets/audio/deepship/test/2/2_58.wav,15.0,45.0,2,test,Oil tanker,deepship
2_58,2,/datasets/audio/deepship/test/2/2_58.wav,30.0,60.0,2,test,Oil tanker,deepship
2_58,3,/datasets/audio/deepship/test/2/2_58.wav,45.0,75.0,2,test,Oil tanker,deepship
2_58,4,/datasets/audio/deepship/test/2/2_58.wav,60.0,90.0,2,test,Oil tanker,deepship
2_58,5,/datasets/audio/deepship/test/2/2_58.wav,75.0,105.0,2,test,Oil tanker,deepship
